Ticker,Total Revenue,Net Income,Net income to total revenue ratio,Market Cap,Free Cash Flow,EPS
NWSA,10085000000.0,266000000.0,0.0263758056519583,16031975424,602000000.0,0.46
NX,1100488000.0,80706000.0,0.0733365561460006,1305575424,109662000.0,2.25
NXDT,-67840000.0,-114029000.0,1.680852004716981,242681168,-24266000.0,-3.13
NXGL,5009000.0,-3386000.0,-0.6759832301856658,18277140,-3932000.0,-0.57
NXL,150160.0,-5403508.0,-35.985002663825256,9970884,-3944663.0,-0.72
NXPI,13109000000.0,2781000000.0,0.2121443283240521,65303347200,2507000000.0,10.69
NXPL,66404484.0,-5042029.0,-0.0759290441892448,22862680,-4243000.0,-0.24
NXRT,270545000.0,88994000.0,0.328943429004417,2429077248,96581000.0,3.4
NXST,4989000000.0,432000000.0,0.0865904990980156,5512281600,850000000.0,12.74
NXT,2740219000.0,407512000.0,0.1487151209447128,5974178816,422313000.0,3.78
NXTT,2037145.0,13517386.0,6.6354559935596145,9845297,19895207.0,3.77
NXU,507000.0,-26238000.0,-51.751479289940825,3608871,-30220000.0,72.45
NYAX,268971000.0,-14356000.0,-0.0533737837908176,935683968,-9915000.0,-0.42
NYC,62629000.0,-182726000.0,-2.9175940858068947,25687628,-11464000.0,-78.19
NYCB,3345000000.0,-3148000000.0,-0.9411061285500748,4038463744,197000000.0,-13.08
NYMT,266638000.0,-116091000.0,-0.4353880542158282,604164608,29953000.0,-1.74
NYMTN,266638000.0,-116091000.0,-0.4353880542158282,1182252928,29953000.0,0.047
NYT,2493672000.0,269449000.0,0.1080531040168875,8978252800,337949000.0,1.62
NYXH,4792000.0,-43535000.0,-9.084933222036728,274984000,-55740000.0,-1.63
O,4715317000.0,843553000.0,0.1788963499166652,54089609216,2958769000.0,1.08
OABI,21714000.0,-62383000.0,-2.872939117619969,503952256,703000.0,-0.62
OB,909356000.0,-2675000.0,-0.0029416422171294,250978128,-6488000.0,-0.32
OBDC,775044000.0,700642000.0,0.904002869514505,5915689472,1135611000.0,1.79
OBDE,273870000.0,247726000.0,0.9045386497243216,1820749312,185985000.0,0.0
OBE,785000000.0,108100000.0,0.1377070063694267,547576064,59600000.0,0.96
OBIO,2079000.0,-55577000.0,-26.732563732563733,253424816,-46205000.0,-1.56
OBK,355963000.0,81359000.0,0.2285602717136331,1042259200,103091000.0,2.62
OBLG,3053000.0,-4235000.0,-1.3871601703242713,2626542,-2993000.0,12.4
OBT,106599000.0,34665000.0,0.3251906678299046,338210464,40964000.0,6.15
OC,9872000000.0,1052000000.0,0.1065640194489465,14670802944,1193000000.0,11.84
OCC,68744842.0,-168760.0,-0.0024548750872101,21821900,-918519.0,-0.54
OCFC,388931000.0,101389000.0,0.2606863428217345,1045116288,116553000.0,1.66
OCFT,3183931000.0,-33236000.0,-0.0104386684259175,59802904,-685930000.0,-1.22
OCGN,8191000.0,-50859000.0,-6.209131974117934,374215360,-72530000.0,-0.18
OCSL,70186000.0,66944000.0,0.953808451828,1408861824,228762000.0,0.88
OCTO,55497449.0,-3226134.0,-0.0581312124814962,3185910,-6875229.0,42.35
OCUL,61097000.0,-138361000.0,-2.2646120104096763,1375232000,-76321000.0,-1.09
OCUP,16449000.0,-14105000.0,-0.8574989361055383,33010040,-1112000.0,-0.54
OCX,1023000.0,-36140000.0,-35.32746823069404,41976776,-23606000.0,-4.28
ODC,431273000.0,42820000.0,0.0992874582920795,496854176,25396000.0,5.81
ODD,596122000.0,87421000.0,0.1466495113416381,2058043648,81836000.0,1.54
ODFL,5969597000.0,1276451000.0,0.2138253218768369,41316462592,811826000.0,5.84
ODP,7403000000.0,-25000000.0,-0.0033770093205457,1035973888,226000000.0,1.12
ODV,21726000.0,-181886000.0,-8.371812574795177,180667104,-98938000.0,-1.61
OEC,1914300000.0,78300000.0,0.0409026798307475,1088350592,173100000.0,1.33
OESX,92874000.0,-8792000.0,-0.0946658914227878,28486758,-10929000.0,-0.27
OFG,658555000.0,192293000.0,0.2919923165111494,2141363456,277800000.0,4.07
OFIX,771649000.0,-120494000.0,-0.1561513071357573,665768512,-107803000.0,-3.19
OFLX,105479000.0,19180000.0,0.1818371429384048,476450976,21780000.0,1.9
OFS,4070000.0,-1028000.0,-0.2525798525798526,110132384,81566000.0,-0.07
OGCP,756129000.0,82813000.0,0.1095223169591432,2849011200,232479000.0,0.26
OGE,2771500000.0,411000000.0,0.148295147032293,7946298880,54100000.0,2.04
OGI,147928000.0,-253458000.0,-1.7133875939646317,192812560,-84989000.0,-1.85
OGN,6346000000.0,1000000000.0,0.1575795776867318,5754521600,538000000.0,3.88
OGS,2054190000.0,222482000.0,0.1083064370871243,3905754368,264390000.0,3.95
OHI,977395000.0,327605000.0,0.3351817842325774,10454534144,617736000.0,1.32
OI,6706000000.0,-290000000.0,-0.0432448553534148,1987114240,130000000.0,-1.88
OII,2557709000.0,124473000.0,0.0486658177298512,2769416960,109229000.0,1.21
OIS,756200000.0,-1898000.0,-0.0025099180111081,338713952,25922000.0,-0.03
OKE,19099000000.0,2561000000.0,0.1340907900937221,53945073664,2826000000.0,4.52
OKTA,2452000000.0,-136000000.0,-0.0554649265905383,13375675392,488000000.0,-0.81
OLB,22622372.0,-24993598.0,-1.1048177441339926,4266736,816809.0,-7.22
OLED,623161000.0,222684000.0,0.3573458544421105,9192421376,28422000.0,4.67
OLK,170891000.0,-33704000.0,-0.1972251318091649,3242865408,-51243000.0,0.0
OLLI,2216192000.0,203602000.0,0.0918701989719302,5481671680,130093000.0,3.28
OLN,6565300000.0,279800000.0,0.042618006793292,5131224576,738300000.0,2.29
OLO,257813000.0,-24132000.0,-0.0936027275583465,862406976,-19672000.0,-0.15
OLP,89783000.0,32417000.0,0.3610594433244601,570853056,46053000.0,1.51
OLPX,438121000.0,47992000.0,0.1095405150631903,1443126144,173918000.0,0.07
OM,116425000.0,-159178000.0,-1.3672149452437192,29034406,-134813000.0,-3.14
OMAB,14096088000.0,4714899000.0,0.3344828011856907,2949808384,5930762000.0,5.18
OMC,15123300000.0,1356200000.0,0.0896761950103482,19649028096,1343500000.0,7.23
OMCL,1080449000.0,-20763000.0,-0.0192170107057343,2045804160,126078000.0,-0.45
OMEX,879943.0,19346999.0,21.98665027166532,81965016,-11517298.0,-0.57
OMF,4374000000.0,585000000.0,0.1337448559670782,5917884928,2519000000.0,4.86
OMGA,6314000.0,-78896000.0,-12.495407031992398,81077848,-94379000.0,-1.42
OMI,10531578000.0,-42441000.0,-0.0040298804224779,1198073344,532818000.0,-0.54
OMIC,2722000.0,-91887000.0,-33.75716385011021,17738616,-74617000.0,-37.28
ON,7796800000.0,1936600000.0,0.2483839523907244,33356083200,401900000.0,4.39
ONB,1830198000.0,521869000.0,0.2851434653518362,6331554304,477967000.0,1.7
ONCO,1463746.0,-53123056.0,-36.2925370931842,4031073,-13636062.0,-2.73
ONDS,9209335.0,-39577055.0,-4.297493250055514,61008608,-34300635.0,-0.72
ONEW,1845756000.0,-95322000.0,-0.0516438792559796,384400704,-153834000.0,-6.66
ONFO,5891710.0,-6976937.0,-1.184195590074868,5229948,-2751838.0,-1.43
ONIT,1102100000.0,1600000.0,0.0014517738862172,232448864,-111800000.0,0.0
ONL,180148000.0,-92720000.0,-0.5146879232630948,233861952,70646000.0,-1.66
ONMD,1493471.0,-28622797.0,-19.165284762810927,28272366,8177153.0,-0.98
ONON,2003500000.0,154200000.0,0.076965310706264,15020022784,184900000.0,0.55
ONTF,153635000.0,-43227000.0,-0.2813616688905523,267863984,-14385000.0,-1.04
ONTO,897214000.0,165997000.0,0.1850138317057023,10529570816,149400000.0,3.36
ONVO,73000.0,-13987000.0,-191.6027397260274,9183024,-14695000.0,-1.37
OOMA,237560000.0,91000.0,0.0003830611214009,274560000,3562000.0,-0.19
OP,22098000.0,-12835000.0,-0.5808217938274957,11996943,-3553000.0,-3.43
OPAD,1011166000.0,-66724000.0,-0.0659871870691854,108869040,261505000.0,-2.37
OPAL,294011000.0,12757000.0,0.043389533044682,623019392,-75557000.0,0.08
OPBK,79767000.0,20955000.0,0.2627026213847832,190774704,65658000.0,1.37
OPCH,4590642000.0,211313000.0,0.0460312522736471,5476188672,329429000.0,1.2
OPEN,4542000000.0,-398000000.0,-0.0876265962131219,1511460736,2307000000.0,-0.59
OPFI,519736000.0,5205000.0,0.0100146997706527,524700000,287155000.0,0.353
OPGN,1964890.0,-22392986.0,-11.396559603845509,16376780,-15119954.0,-40.32
OPHC,33946000.0,9691000.0,0.2854828256642903,45048460,6214000.0,1.19
OPI,530255000.0,14243000.0,0.0268606613799021,110545160,141726000.0,0.68
OPK,716371000.0,-243097000.0,-0.3393451158687328,1171591680,-44472000.0,-0.33
OPOF,60591000.0,7091000.0,0.1170305820996517,97710688,9943000.0,1.41
OPRA,427247000.0,158428000.0,0.3708112637420508,1317080064,76357000.0,1.78
OPRT,296436000.0,-120426000.0,-0.4062462049143828,108597160,361504000.0,-3.03
OPRX,83202430.0,-17913704.0,-0.2153026540210424,152804288,-8110575.0,-1.01
OPTN,75058000.0,-40909000.0,-0.545031842042154,156808064,-20860000.0,-0.34
OPTT,5525000.0,-27483000.0,-4.974298642533936,17442222,-32348000.0,-0.47
OPTX,27838640.0,-306513.0,-0.0110103438961098,52464268,871040.0,0.01
OPXS,32628000.0,4185000.0,0.1282640676719382,54848376,-672000.0,0.61
OPY,1304683000.0,61281000.0,0.0469700302678888,543995776,-35866000.0,5.44
OR,252830000.0,-93194000.0,-0.3686034094055294,3245723904,-104081000.0,-0.37
ORA,886525000.0,132009000.0,0.1489061222187755,4505569280,-308982000.0,2.18
ORC,-21382000.0,-38208000.0,1.7869235805817978,590683712,8003000.0,-0.97
ORCL,52961000000.0,10468000000.0,0.1976548781178603,389375426560,11807000000.0,3.87
ORGN,34061000.0,-12919000.0,-0.3792900971785913,230286592,-170456000.0,-0.08
ORGO,448392000.0,-16544000.0,-0.0368962871772913,385807680,6553000.0,-0.12
ORGS,-13102000.0,-56786000.0,4.334147458403297,32275648,-16933000.0,-0.8
ORI,7588200000.0,651700000.0,0.0858833451938536,9272179712,880400000.0,2.39
ORLA,267082000.0,-15980000.0,-0.0598318119528833,1342971008,44442000.0,-0.04
ORLY,16283836000.0,2372417000.0,0.1456915311601025,66046517248,2027820000.0,39.77
ORN,722909000.0,-17685000.0,-0.0244636600180658,252284752,8269000.0,-0.54
ORRF,130101000.0,32938000.0,0.253172535184203,693478208,41408000.0,3.15
OS,189110000.0,-28034000.0,-0.1482417640526677,873425024,18676000.0,-0.69
OSBC,278687000.0,85763000.0,0.3077395070455385,763788736,104025000.0,1.89
OSCR,7233773000.0,18147000.0,0.002508649359055,4308405248,-297736000.0,-0.15
OSG,455577000.0,64957000.0,0.1425818248067835,611543168,72169000.0,0.82
OSIS,1538758000.0,128154000.0,0.0832840511633408,2555088640,-126933000.0,7.38
OSK,10367400000.0,682500000.0,0.0658313559812489,7023409152,274300000.0,10.34
OSPN,247533000.0,16329000.0,0.0659669619808268,612376256,-23278000.0,0.43
OSS,52756487.0,-7600335.0,-0.1440644635796162,52593500,-1261432.0,-0.36
OSUR,273535000.0,27033000.0,0.0988283035077778,334066016,131280000.0,0.36
OSW,847194000.0,53032000.0,0.0625972327471629,1661811200,57961000.0,0.52
OTEX,5769577000.0,465090000.0,0.080610762279453,8554425344,808396000.0,1.71
OTIS,14181000000.0,1467000000.0,0.1034482758620689,37928554496,1489000000.0,3.58
OTLY,793066000.0,-330761000.0,-0.4170661710374672,520828384,-234671000.0,-0.56
OTRK,12385000.0,-27561000.0,-2.2253532498990714,10054030,-15783000.0,0.49
OTTR,1361773000.0,311074000.0,0.2284330795220642,3536557568,117365000.0,7.4
OUST,99587000.0,-121815000.0,-1.223201823531184,346045184,-140896000.0,-2.34
OUT,1841800000.0,227000000.0,0.1232489955478336,2829992960,167400000.0,1.31
OVBC,58390000.0,11239000.0,0.1924815893132385,116833392,18058000.0,2.36
OVID,567535.0,-29747420.0,-52.41512858237818,85165840,-45918380.0,-0.41
OVLY,77985000.0,24835000.0,0.318458677950888,224975312,31165000.0,3.02
OVV,10455000000.0,1940000000.0,0.1855571496891439,11551294464,1423000000.0,7.13
OWL,1986873000.0,92203000.0,0.0464060863477434,25918273536,881240000.0,0.17
OWLT,65635000.0,-10440000.0,-0.1590614763464614,53744400,-23586000.0,-1.88
OXBR,-8367000.0,-10767000.0,1.2868411617067048,12616452,-1265000.0,-1.99
OXBRW,-8367000.0,-10767000.0,1.2868411617067048,860038,-1265000.0,1.414
OXM,1549562000.0,40538000.0,0.026160940962672,1363533312,170186000.0,1.89
OXSQ,8134453.0,2872756.0,0.3531590876485487,187448224,65692979.0,0.02
OXY,27122000000.0,4623000000.0,0.1704520315610943,52415672320,6063000000.0,3.86
OZ,1700000.0,-16162000.0,-9.507058823529412,235933728,-6945000.0,-4.49
OZK,1628058000.0,701998000.0,0.4311873409915371,4918664192,852412000.0,6.02
PAA,49697000000.0,1031000000.0,0.0207457190574883,12577393664,2168000000.0,1.11
PAAS,2573600000.0,-126100000.0,-0.0489975132110662,7336492032,71200000.0,-0.41
PAC,32278573000.0,9212690000.0,0.2854119356515543,8495004672,3490508000.0,9.07
PACB,188871000.0,-400384000.0,-2.1198807651783493,373364736,-268016000.0,-1.5
PACK,344900000.0,-15200000.0,-0.0440707451435198,590053888,-2700000.0,-0.18
PACS,3385673000.0,97043000.0,0.0286628389687958,6045707776,-109109000.0,0.6
PAG,29864400000.0,910500000.0,0.0304878048780487,11357730816,718300000.0,13.58
PAGP,49697000000.0,162000000.0,0.003259754109906,4419283456,2163000000.0,0.82
PAGS,9391532000.0,1884937000.0,0.2007060189966876,3423619072,2011389000.0,1.03
PAHC,1017679000.0,2416000.0,0.0023740295319054,867711616,46356000.0,0.06
PALT,10282180.0,-1891124.0,-0.1839224755839714,50196696,-1079671.0,-0.2
PAM,2069862153.1716008,464696868.349295,0.2245061912153188,3863188480,-183000000.0,9.35
PANL,503739510.0,35361444.0,0.0701978766763798,317991840,26523233.0,0.77
PANW,7791300000.0,2447600000.0,0.3141452645899914,117920276480,2631200000.0,7.28
PAPL,6255086.0,-3000874.0,-0.4797494390964408,6386063,-3478403.0,-0.41
PAR,398489000.0,1757000.0,0.0044091555852231,1958967808,-27938000.0,-2.37
PARA,29269000000.0,-5158000000.0,-0.1762274078376439,7458807296,147000000.0,-8.74
PARAA,29269000000.0,-5158000000.0,-0.1762274078376439,7441604096,147000000.0,-8.74
PARR,8761122000.0,475626000.0,0.0542882521211324,1264065408,496879000.0,7.8
PATH,1353596000.0,-86718000.0,-0.0640649056291537,7377380352,291740000.0,-0.2
PATK,3597376000.0,153344000.0,0.0426266256293476,2894734848,346624000.0,6.97
PAVM,3829000.0,-57746000.0,-15.081222251240533,9054473,-52278000.0,-8.08
PAX,314182000.0,81705000.0,0.2600562731155827,1763827328,141705000.0,0.55
PAY,699520000.0,32369000.0,0.0462731587374199,2770855168,34529000.0,0.26
PAYC,1778291000.0,472133000.0,0.2654981664980591,9393073152,288206000.0,8.28
PAYO,900058000.0,101245000.0,0.1124871952696381,2836907520,111697000.0,0.26
PAYS,53611494.0,7729211.0,0.1441707817357225,251876000,20571946.0,0.15
PAYX,5278300000.0,1690400000.0,0.3202546274368641,47248662528,1736300000.0,4.67
PB,1089088000.0,429712000.0,0.3945613210319093,7009319424,612202000.0,4.55
PBA,8304000000.0,1953000000.0,0.2351878612716763,23371020288,2029000000.0,2.39
PBBK,11874000.0,1609000.0,0.1355061478861377,38047844,3241000.0,0.67
PBF,37253900000.0,779400000.0,0.0209212995149501,3990129152,678900000.0,6.18
PBFS,75372000.0,15837000.0,0.2101178156344531,277493696,25818000.0,0.63
PBH,1113190000.0,205131000.0,0.1842731249831565,3698964224,239376000.0,4.09
PBHC,42552000.0,8832000.0,0.2075578116187253,95283176,13466000.0,1.42
PBI,3279008000.0,-264107000.0,-0.0805447867159823,1269135744,-23410000.0,-1.51
PBPB,477367000.0,36176000.0,0.0757823645120002,238964288,2435000.0,1.18
PBR,99894000000.0,16153000000.0,0.1617014034876969,97598554112,31098000000.0,2.48
PBR-A,99894000000.0,16153000000.0,0.1617014034876969,97598537728,31098000000.0,2.48
PBYI,219143000.0,8720000.0,0.0397913691060175,122616752,14369000.0,0.19
PCAR,35289400000.0,4963700000.0,0.1406569678146979,50419675136,2927500000.0,9.43
PCB,97542000.0,23897000.0,0.2449919009247298,274532032,62028000.0,1.65
PCG,24776000000.0,2533000000.0,0.1022360348724572,51519442944,-4967000000.0,1.17
PCH,1068810000.0,36908000.0,0.0345318625387112,3429558784,37498000.0,0.46
PCOR,1061723000.0,-90643000.0,-0.0853734919559998,8753289216,47005000.0,-0.63
PCRX,690310000.0,63593000.0,0.0921223798003795,717734592,139488000.0,1.34
PCTY,1402515000.0,206766000.0,0.1474251612282221,8968545280,305916000.0,3.64
PCYO,19564000.0,6064000.0,0.309957063995093,256401936,-10150000.0,0.25
PD,438625000.0,-80110000.0,-0.1826389284696494,1890968064,64426000.0,-0.9
PDCO,6568272000.0,185931000.0,0.0283074452458728,1982367488,-857004000.0,1.81
PDD,341592997000.0,98824612000.0,0.2893051463815577,133474689024,93578652000.0,9.43
PDEX,49458000.0,4346000.0,0.0878725383153382,79767368,4488000.0,0.6
PDFS,166446000.0,-2773000.0,-0.0166600579166816,1222411008,3125000.0,-0.08
PDLB,79112000.0,8714000.0,0.1101476387905753,254502496,6082000.0,0.39
PDM,580117000.0,-82604000.0,-0.1423919657586314,1210240000,51940000.0,-0.66
PDS,1910627000.0,223731000.0,0.1170982091219269,1041683392,273822000.0,11.77
PDYN,8727000.0,-78009000.0,-8.93881058783087,45292000,-77402000.0,-3.02
PEB,1441066000.0,-97228000.0,-0.0674694982741942,1602703232,236197000.0,-1.09
PEBK,69882000.0,16403000.0,0.2347242494490713,154032656,20832000.0,2.97
PEBO,443751000.0,124298000.0,0.2801075377858303,1136268800,130185000.0,3.54
PECO,629740000.0,58719000.0,0.0932432432432432,5004679680,195706000.0,0.49
PED,33999000.0,382000.0,0.0112356245771934,78213856,23436000.0,0.0
PEG,10244000000.0,1651000000.0,0.1611675126903553,40226578432,481000000.0,3.3
PEGA,1490176000.0,129875000.0,0.0871541348136059,6053832192,201004000.0,1.48
PEGY,64499610.0,-9757798.0,-0.1512846046666018,6895035,-1322868.0,-9.75
PEN,1133683000.0,14234000.0,0.0125555380119486,7858897920,82120000.0,0.34
PENN,6284700000.0,-1224900000.0,-0.1949019046255191,2832604928,74000000.0,-8.01
PEP,92054000000.0,9519000000.0,0.1034066960696982,237462798336,7924000000.0,6.89
PERF,56867000.0,6321000.0,0.1111540964003728,207781232,13256000.0,0.06
PERI,686046000.0,77781000.0,0.113375779466683,410241824,154652000.0,1.54
PESI,72199000.0,-7089000.0,-0.0981869554979986,173806592,4434000.0,-0.45
PET,85343000.0,-12153000.0,-0.1424018372918692,41486216,-6826000.0,-0.31
PETQ,1134329000.0,13193000.0,0.011630664472124,912113024,52742000.0,0.37
PETS,270772000.0,-3359000.0,-0.0124052708551844,65716236,-194000.0,-0.13
PEV,3122000.0,-20645000.0,-6.612748238308776,19293498,-3745000.0,-0.97
PFBC,285160000.0,141089000.0,0.494771356431477,1104788096,172976000.0,10.24
PFC,246117000.0,70246000.0,0.2854170983719125,898112768,70222000.0,2.2
PFE,55642000000.0,-2595000000.0,-0.0466374321555659,164390961152,4793000000.0,-0.46
PFG,15653600000.0,1260100000.0,0.0804990545305872,18855569408,3690400000.0,5.26
PFGC,58281200000.0,435900000.0,0.0074792557462783,11678323712,767400000.0,2.79
PFIE,58012674.0,8827035.0,0.1521570096906755,87095248,5835775.0,0.18
PFIS,93648000.0,17124000.0,0.1828549461814454,480151616,27327000.0,2.41
PFLT,105638000.0,98546000.0,0.9328650674946516,830388224,140562000.0,1.66
PFMT,119225000.0,-6338000.0,-0.0531599916124973,273253408,-283000.0,-0.08
PFS,508570000.0,76456000.0,0.1503352537507127,2488348928,165908000.0,0.97
PFSI,2304798000.0,193594000.0,0.0839960812183974,5528595456,-1618389000.0,3.65
PFX,29687950.0,19856298.0,0.6688335839962005,94404520,-20706050.0,9.64
PG,84039000000.0,14880000000.0,0.1770606504123085,403069239296,16524000000.0,6.02
PGC,214096000.0,33515000.0,0.1565419251177042,504875104,66799000.0,1.88
PGEN,4389000.0,-135381000.0,-30.84552289815448,316485376,-68466000.0,-0.54
PGNY,1132996000.0,62751000.0,0.0553850145984628,2120587904,185170000.0,0.63
PGR,67801000000.0,6899200000.0,0.1017566112594209,147738755072,10391300000.0,11.68
PGRE,757937000.0,-211889000.0,-0.2795601745263788,1199667968,277859000.0,-0.98
PGRU,154022000.0,-11340000.0,-0.0736258456584124,1079332736,6235000.0,-0.1
PGY,891473000.0,-132178000.0,-0.1482692128645511,1052094656,-10612000.0,-2.0
PH,19929606000.0,2844215000.0,0.1427130571472411,77183320064,2984217000.0,21.86
PHAR,277557000.0,-13325000.0,-0.0480081568830906,525350048,-18766000.0,-0.19
PHAT,9918000.0,-297111000.0,-29.956745311554748,1128144256,-139214000.0,-5.18
PHG,18133000000.0,-421000000.0,-0.0232173385540175,28538679296,1492000000.0,-0.65
PHI,214498000000.0,26576000000.0,0.1238985911290548,5822709248,7330000000.0,2.17
PHIN,3509000000.0,75000000.0,0.0213736107153035,2094787200,100000000.0,1.61
PHM,16846000000.0,2821877000.0,0.1675102101389053,27320532992,2104561000.0,13.1
PHR,373671000.0,-119076000.0,-0.3186653500004014,1475699968,-57475000.0,-1.78
PHUN,-1470000.0,-46915000.0,31.91496598639456,38666672,-18435000.0,-14.37
PHX,38375171.0,5521003.0,0.1438691439316322,129743080,-5890360.0,0.16
PHYS,1245531000.0,1241633000.0,0.9968704110937424,7796644352,-24568000.0,0.0
PI,314976000.0,12365000.0,0.039256959260388,4726299648,-68224000.0,0.29
PII,8235700000.0,327600000.0,0.0397780395109098,4719068160,513200000.0,5.7
PIII,1402857000.0,-69478000.0,-0.0495260742898242,285759104,-77855000.0,-0.64
PIK,10129955.0,-8996906.0,-0.8881486640365135,4605869,-399633.0,-5.06
PINC,1346361000.0,119544000.0,0.0887904507037859,2040829696,215371000.0,1.04
PINE,47110000.0,-558000.0,-0.0118446189768626,279731872,25644000.0,-0.03
PINS,3338128000.0,191986000.0,0.0575130731955155,21409288192,604898000.0,0.29
